2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:37:09,951 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,949 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,950 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:38:52,950 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,135 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:40:19,136 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - ERROR - Configuration error: Configuration validation failed:
  - LLM_API_KEY (Gemini) required (get from https://aistudio.google.com/apikey)
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,786 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,794 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:36:51,944 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:43:00,221 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:43:06,895 - llm_integration - INFO - Initialized Gemini: gemini-2.0-flash-exp
2025-10-07 22:43:22,346 - __main__ - INFO - 
============================================================
2025-10-07 22:43:22,347 - __main__ - INFO - Processing category: Anticipatory Bail
2025-10-07 22:43:22,347 - __main__ - INFO - ============================================================
2025-10-07 22:43:22,349 - pdf_ingester - INFO - Found 50 PDF files in C:\\Me\\Main Bail Cases Folder\anticipatory bail
2025-10-07 22:44:52,094 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,094 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,094 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,095 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,095 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,095 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:52,096 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,668 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,669 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,669 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,669 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,669 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,669 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,670 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,670 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,670 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,671 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,672 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,673 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,673 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,673 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,699 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,700 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,700 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,701 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,701 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,701 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,702 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,702 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,702 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,703 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,703 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,703 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,704 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,704 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,704 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,705 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,705 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,706 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:53,706 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,929 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,930 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,930 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,930 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,931 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,931 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,931 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,932 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,932 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,933 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,933 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,933 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,934 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,934 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,934 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,934 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,934 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,935 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,935 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,958 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,959 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,959 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,959 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,959 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,960 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,960 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,961 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,961 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,961 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,962 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,962 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,962 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:54,963 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,799 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,800 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,800 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,801 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,801 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,801 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,802 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,802 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,802 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,803 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,803 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,803 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,803 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,804 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,820 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,822 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,822 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,823 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,964 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,965 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,965 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,965 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,988 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,989 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,989 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,990 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,990 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,990 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,991 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,991 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,991 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,992 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,992 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,992 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,992 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,993 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:55,993 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,034 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,035 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,036 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,036 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,036 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,036 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,036 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,037 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,037 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,037 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,056 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,057 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,058 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,058 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,059 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,059 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,059 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,060 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,060 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,060 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,061 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,061 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,061 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,062 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,062 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,063 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,063 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,063 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,063 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,064 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,065 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,066 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,066 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,067 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,067 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,068 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,068 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,068 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,068 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,069 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,069 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,069 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,069 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,070 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,070 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,070 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,070 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,071 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,071 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,072 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,072 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,073 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,073 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,074 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:57,074 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,673 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,673 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,674 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,674 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,674 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,675 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,675 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,675 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,676 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,676 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,676 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,676 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,677 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,677 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,677 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,677 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,678 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,678 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,678 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,679 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,679 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,679 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-10-07 22:44:59,679 - pdfminer.pdfpage - WARNING - CropBox missing from /Page, defaulting to MediaBox
